left_hip_pitch,left_hip_roll,left_hip_yaw,left_knee,left_ankle_pitch,left_ankle_roll,right_hip_pitch,right_hip_roll,right_hip_yaw,right_knee,right_ankle_pitch,right_ankle_roll
-0.2623304395580717,-0.0105217196743026,-0.0889528833589565,0.7820144349420191,-0.5240000000000000,-0.0004952862965520,-0.6274566087896780,0.0614314714622690,0.2029099287967120,0.8227693553591079,-0.2247978734817037,0.0012993003833124
-0.2648500861725829,-0.0107298948042155,-0.0897908942677312,0.7846166184056411,-0.5240000000000000,-0.0004996530948345,-0.6109162654654868,0.0582341075186263,0.1981756191682287,0.8435731277532199,-0.2617740863434755,0.0012695682265734
-0.2679813163408433,-0.0109914094329422,-0.0908316355962781,0.7878484400002574,-0.5240000000000000,-0.0005051078237452,-0.5925194199855007,0.0547742104497411,0.1928514640350832,0.8605494976067076,-0.2967020670033109,0.0012360764330926
-0.2717844453336000,-0.0113132269797253,-0.0920946782157680,0.7917707637495591,-0.5240000000000000,-0.0005117746014737,-0.5729539110241479,0.0512065275676887,0.1871235768748681,0.8737136700660098,-0.3289173666228991,0.0011999891609707
-0.2763170905458149,-0.0117027726639114,-0.0935985135734961,0.7964411411470760,-0.5240000000000000,-0.0005197795048420,-0.5529952689048788,0.0476868261697684,0.1812133297125210,0.8833288630675050,-0.3579240207973556,0.0011626993003302
-0.2816337444022504,-0.0121680064493014,-0.0953603737760464,0.8019132637638450,-0.5240000000000000,-0.0005292507884158,-0.5334601486113676,0.0443595134134254,0.1753650155729948,0.8898436124188472,-0.3833782010460282,0.0011257517498946
-0.2877852914522554,-0.0127174861815597,-0.0973960297188718,0.8082363499993183,-0.5240000000000000,-0.0005403189171871,-0.5151619285476220,0.0413490284018713,0.1698320646373792,0.8938284986474400,-0.4050678668887409,0.0010907562785387
-0.2948184624645979,-0.0133604150895342,-0.0997195653237047,0.8154544600552180,-0.5240000000000000,-0.0005531163479046,-0.4988696028205384,0.0387553536777695,0.1648624792917671,0.8959128026750645,-0.4228879668337634,0.0010592941604842
-0.3027752203955552,-0.0141066671415836,-0.1023431269947457,0.8236057362028122,-0.5240000000000000,-0.0005677769939471,-0.4852502228667743,0.0366501594140049,0.1606780039068047,0.8967232647126577,-0.4368327330834329,0.0010327840321876
-0.3116920763623376,-0.0149667831743527,-0.1052766489793191,0.8327215698650563,-0.5240000000000000,-0.0005844353117450,-0.4729175810290969,0.0347934817562774,0.1568658228136565,0.8967949329366108,-0.4487825430680759,0.0010086177464902
-0.3215993382609409,-0.0159519303403471,-0.1085275574383976,0.8428257029609301,-0.5240000000000000,-0.0006032249541788,-0.4607820666393480,0.0330126559891559,0.1530937664818097,0.8963000277604354,-0.4599620536710325,0.0009846902871309
-0.3325203003588829,-0.0170738173738034,-0.1121004586632673,0.8539332782146920,-0.5240000000000000,-0.0006242769485687,-0.4489036840169485,0.0313140291324942,0.1493821696134409,0.8953103075558295,-0.4703863460045296,0.0009611313331011
-0.3444703888538019,-0.0183445585907273,-0.1159968199112915,0.8660498613691918,-0.5240000000000000,-0.0006477173743204,-0.4373366514362128,0.0297022993961962,0.1457498439024893,0.8938966609250095,-0.4800753970600284,0.0009380610334106
-0.3574562856287036,-0.0197764805610600,-0.1202146545864897,0.8791704668867575,-0.5240000000000000,-0.0006736645380684,-0.4261289949093573,0.0281806142074975,0.1422138638682343,0.8921280379165137,-0.4890533437283757,0.0009155885927348
-0.3714750596840823,-0.0213818671428562,-0.1247482266808613,0.8932786269798186,-0.5240000000000000,-0.0007022256718303,-0.4153222809072864,0.0267506959799946,0.1387894004891720,0.8900705126000646,-0.4973477464360707,0.0008938111644698
-0.3865133422647710,-0.0231726411291147,-0.1295877921627162,0.9083455507236234,-0.5240000000000000,-0.0007334932111995,-0.4049514833868592,0.0254129874419748,0.1354896041148024,0.8877864880546966,-0.5049888701016328,0.0008728130634682
